Date,Time,Open,High,Low,Close,Volume
2023/9/1,11:23:00,345.5,345.5,345.5,345.5,2
2023/9/1,11:24:00,345.5,345.5,345.5,345.5,3
2023/9/1,11:25:00,345.5,345.5,345.5,345.5,2
2023/9/1,11:26:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:27:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:28:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:29:00,345,345,344.5,345,48
2023/9/1,11:30:00,345,345,345,345,2
2023/9/1,11:31:00,345,345,345,345,2
2023/9/1,11:32:00,345,345,345,345,1
2023/9/1,11:33:00,345,345,344.5,345,38
2023/9/1,11:34:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:35:00,345,345.5,345,345.5,2
2023/9/1,11:36:00,345.5,345.5,345.5,345.5,2
2023/9/1,11:37:00,345.5,345.5,345,345.5,15
2023/9/1,11:38:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:39:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:40:00,345.5,345.5,345,345,2
2023/9/1,11:41:00,345.5,345.5,345.5,345.5,1
2023/9/1,11:42:00,345.5,345.5,344.5,344.5,16
2023/9/1,11:43:00,345,345,345,345,1
2023/9/1,11:44:00,345,345,345,345,2
2023/9/1,11:45:00,345,345,345,345,3
2023/9/1,11:46:00,345,345,344.5,344.5,3
2023/9/1,11:47:00,345,345,345,345,4
2023/9/1,11:48:00,344.5,345,344.5,345,34
2023/9/1,11:49:00,345,345,345,345,1
2023/9/1,11:50:00,345,345,344.5,344.5,4
2023/9/1,11:51:00,344.5,344.5,343,343.5,187
2023/9/1,11:52:00,344,344,344,344,2
2023/9/1,11:53:00,344,344.5,344,344,91
2023/9/1,11:54:00,344.5,344.5,344.5,344.5,3
2023/9/1,11:55:00,344.5,345,344.5,345,3
2023/9/1,11:56:00,345,345,345,345,5
2023/9/1,11:57:00,345,345,345,345,6
2023/9/1,11:58:00,344,345,344,345,2
2023/9/1,11:59:00,345,345,345,345,2
2023/9/1,12:00:00,345,345,345,345,2
2023/9/1,12:01:00,345,345.5,344.5,345.5,3
2023/9/1,12:02:00,345.5,345.5,345.5,345.5,0
2023/9/1,12:03:00,345,345.5,345,345,19
2023/9/1,12:04:00,345,345,345,345,0
2023/9/1,12:05:00,345,345,345,345,0
2023/9/1,12:06:00,345.5,346,345.5,346,33
2023/9/1,12:07:00,346,346,346,346,0
2023/9/1,12:08:00,346,346,346,346,0
2023/9/1,12:09:00,346,346,346,346,0
2023/9/1,12:10:00,345.5,345.5,345.5,345.5,13
2023/9/1,12:11:00,345.5,345.5,345.5,345.5,0
2023/9/1,12:12:00,345.5,345.5,345.5,345.5,2
2023/9/1,12:13:00,345.5,345.5,345.5,345.5,1
2023/9/1,12:14:00,345.5,346,345.5,345.5,27
2023/9/1,12:15:00,345.5,346,345.5,345.5,33
2023/9/1,12:16:00,345.5,345.5,345.5,345.5,0
2023/9/1,12:17:00,346,346,346,346,1
2023/9/1,12:18:00,346,346.5,345.5,346,34
2023/9/1,12:19:00,346,346,346,346,6
2023/9/1,12:20:00,346,346.5,346,346.5,2
2023/9/1,12:21:00,346.5,347.5,346.5,347,115
2023/9/1,12:22:00,347,347,347,347,55
2023/9/1,12:23:00,347,347,347,347,6
2023/9/1,12:24:00,347,347,347,347,0
2023/9/1,12:25:00,347,347,347,347,0
2023/9/1,12:26:00,347,347,347,347,5
2023/9/1,12:27:00,347,347,347,347,9
2023/9/1,12:28:00,347.5,348,347.5,348,74
2023/9/1,12:29:00,348,348,348,348,38
2023/9/1,12:30:00,348,348,348,348,1
2023/9/1,12:31:00,347.5,347.5,347.5,347.5,66
2023/9/1,12:32:00,347.5,347.5,347.5,347.5,1
2023/9/1,12:33:00,347,347.5,347,347.5,18
2023/9/1,12:34:00,347.5,347.5,347,347,2
2023/9/1,12:35:00,347,347,347,347,0
2023/9/1,12:36:00,347,347,347,347,0
2023/9/1,12:37:00,347,347.5,347,347.5,17
2023/9/1,12:38:00,347.5,347.5,347.5,347.5,8
2023/9/1,12:39:00,347.5,347.5,347,347.5,10
2023/9/1,12:40:00,347.5,347.5,347.5,347.5,7
2023/9/1,12:41:00,347.5,347.5,347.5,347.5,7
2023/9/1,12:42:00,347.5,347.5,347.5,347.5,19
2023/9/1,12:43:00,347.5,347.5,347,347,9
2023/9/1,12:44:00,347.5,347.5,347.5,347.5,20
2023/9/1,12:45:00,347.5,347.5,347.5,347.5,5
2023/9/1,12:46:00,347.5,347.5,347.5,347.5,4
2023/9/1,12:47:00,347.5,347.5,347.5,347.5,2
2023/9/1,12:48:00,347.5,347.5,347.5,347.5,0
2023/9/1,12:49:00,347.5,347.5,347.5,347.5,2
2023/9/1,12:50:00,347,347,347,347,1
2023/9/1,12:51:00,347,347.5,347,347,60
2023/9/1,12:52:00,347,347,346.5,347,9
2023/9/1,12:53:00,347,347,346.5,346.5,8
2023/9/1,12:54:00,347,347,346.5,347,44
2023/9/1,12:55:00,346.5,346.5,346.5,346.5,2
2023/9/1,12:56:00,347,347,346.5,346.5,7
2023/9/1,12:57:00,347,347,347,347,8
2023/9/1,12:58:00,347,347.5,347,347.5,16
2023/9/1,12:59:00,347.5,347.5,347,347.5,9
2023/9/1,13:00:00,347.5,347.5,347,347.5,8
2023/9/1,13:01:00,347.5,347.5,346.5,347,32
2023/9/1,13:02:00,347,347,346.5,346.5,4
2023/9/1,13:03:00,347,347,346.5,346.5,9
2023/9/1,13:04:00,346.5,347,346.5,347,13
2023/9/1,13:05:00,346.5,347,346.5,346.5,35
2023/9/1,13:06:00,347,347,346.5,347,20
2023/9/1,13:07:00,347,347,346.5,347,8
2023/9/1,13:08:00,347,347,347,347,10
2023/9/1,13:09:00,347,347,346.5,346.5,10
2023/9/1,13:10:00,347,347,347,347,6
2023/9/1,13:11:00,347,347,346.5,346.5,41
2023/9/1,13:12:00,346.5,347,346.5,346.5,21
2023/9/1,13:13:00,346.5,346.5,346.5,346.5,0
2023/9/1,13:14:00,346.5,346.5,346,346.5,8
2023/9/1,13:15:00,346.5,346.5,346,346,11
2023/9/1,13:16:00,346.5,346.5,346,346,7
2023/9/1,13:17:00,346.5,346.5,346,346,10
2023/9/1,13:18:00,346,346.5,346,346.5,12
2023/9/1,13:19:00,346,346.5,346,346,9
2023/9/1,13:20:00,346,346.5,346,346.5,11
2023/9/1,13:21:00,346.5,346.5,346,346,13
2023/9/1,13:22:00,346,346.5,346,346,8
2023/9/1,13:23:00,346.5,346.5,346,346,37
2023/9/1,13:24:00,346,346,345.5,345.5,9
2023/9/1,13:25:00,345.5,345.5,345.5,345.5,0
2023/9/1,13:26:00,345.5,345.5,345.5,345.5,0
2023/9/1,13:27:00,345.5,345.5,345.5,345.5,0
2023/9/1,13:28:00,345.5,345.5,345.5,345.5,0
2023/9/1,13:29:00,346,346,346,346,298
